"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL","AREA_SWEPT_HA","DURATION_HR","DISTANCE_FISHED_KM"
58.34233,-171.01917,"K-22",41,1982,"07-JUL-1982 04:00PM",88,2.7,6.5,1,80,982,4.6048,0.5,2.722
58.29667,-171.6405,"K-23",41,1982,"09-JUL-1982 07:00PM",95,3.3,6.6,19,106,4329,5.3516,0.5,3.204
58.338,-172.30067,"K-24",61,1982,"10-JUL-1982 06:00AM",106,3.2,6.5,1,80,996,4.3907,0.5,2.593
58.3545,-172.93867,"K-25",61,1982,"19-JUL-1982 02:00PM",110,3.2,8.3,19,106,4351,6.104,0.5,3.611
58.34383,-173.59433,"K-26",61,1982,"21-JUL-1982 01:00PM",115,3.3,7.4,19,106,4359,3.9758,0.5,2.352
58.37417,-174.287,"K-27",61,1982,"21-JUL-1982 04:00PM",154,3.7,7.4,19,106,4360,3.4568,0.5,2
58.68367,-167.87033,"L-01",20,1982,"30-JUN-1982 10:00AM",46,3.3,3.5,19,106,4281,4.7392,0.5,3.056
58.678,-167.22717,"L-02",20,1982,"28-JUN-1982 12:00PM",42,3.1,2.9,1,80,939,4.5217,0.5,2.759
58.65783,-166.56683,"L-03",20,1982,"28-JUN-1982 10:00AM",42,3,3.3,19,106,4272,4.8847,0.5,3.019
58.68167,-165.91833,"L-04",10,1982,"16-JUN-1982 03:00PM",38,1.7,2.8,1,80,911,4.192,0.5,2.611
58.68183,-165.29967,"L-05",10,1982,"19-JUN-1982 01:00PM",37,2,5.6,19,106,4249,4.7098,0.5,3.037
58.65167,-164.65167,"L-06",10,1982,"14-JUN-1982 05:00PM",40,1.5,3.6,1,80,905,4.4004,0.5,2.685
58.66917,-163.99,"L-07",10,1982,"18-JUN-1982 05:00PM",31,2.7,4,19,106,4244,5.313,0.5,3.426
58.685,-163.36167,"L-08",10,1982,"10-JUN-1982 10:00AM",33,1.8,2.4,1,80,883,4.1631,0.5,2.593
58.66567,-162.70183,"L-09",10,1982,"15-JUN-1982 08:00AM",24,2.6,2.7,19,106,4222,4.3987,0.5,3.019
58.65367,-168.491,"L-18",20,1982,"26-JUN-1982 01:00PM",57,2.7,3.3,1,80,930,4.2629,0.5,2.593
58.64317,-169.14933,"L-19",41,1982,"04-JUL-1982 12:00PM",62,1.7,7.1,19,106,4302,4.7124,0.5,3.056
58.65433,-169.781,"L-20",41,1982,"04-JUL-1982 11:00AM",70,0,5.5,1,80,970,5.1038,0.5,3.056
58.68867,-170.43967,"L-21",41,1982,"06-JUL-1982 12:00PM",73,0.9,5.9,19,106,4313,4.8207,0.5,3
58.67817,-171.08633,"L-22",41,1982,"07-JUL-1982 01:00PM",86,1.1,6.5,1,80,981,4.7292,0.5,2.797
58.69917,-171.7205,"L-23",41,1982,"10-JUL-1982 07:00AM",93,2.4,6.7,19,106,4330,4.5344,0.5,2.759
58.65633,-172.3625,"L-24",61,1982,"10-JUL-1982 08:00AM",108,2.6,6.4,1,80,997,4.9903,0.5,2.945
58.63567,-172.96983,"L-25",61,1982,"19-JUL-1982 05:00PM",112,3.4,7.5,19,106,4352,5.2284,0.5,3.093
58.68117,-173.635,"L-26",61,1982,"21-JUL-1982 09:00AM",126,3.3,7.4,19,106,4358,5.1659,0.5,3.056
58.67267,-174.29,"L-27",61,1982,"21-JUL-1982 07:00PM",155,3.4,7.5,19,106,4361,5.7296,0.5,3.315
58.69617,-174.99517,"L-28",61,1982,"28-JUL-1982 08:00AM",198,3.5,7.6,19,106,4393,5.2107,0.5,3
58.68033,-175.53917,"L-29",61,1982,"28-JUL-1982 10:00AM",135,3.3,7.7,19,106,4394,4.7717,0.5,2.797
58.706,-176.30183,"L-30",61,1982,"31-JUL-1982 07:00PM",137,3.3,7.9,19,106,4414,4.3281,0.5,2.537
58.6995,-176.91167,"L-31",61,1982,"01-AUG-1982 08:00AM",137,3.4,7.9,19,106,4415,5.0873,0.5,2.982
59.00667,-167.87833,"M-01",20,1982,"30-JUN-1982 08:00AM",40,3,3.5,19,106,4280,5.0261,0.5,3.241
59.00933,-167.24767,"M-02",20,1982,"28-JUN-1982 08:00AM",42,3,3.8,1,80,938,4.3702,0.5,2.722
58.97817,-166.57883,"M-03",20,1982,"28-JUN-1982 12:00PM",35,3.4,3,19,106,4273,5.824,0.5,3.5
59.01667,-165.92833,"M-04",20,1982,"16-JUN-1982 12:00PM",31,2.2,2.8,1,80,910,4.182,0.5,2.704
59.0155,-165.29883,"M-05",10,1982,"19-JUN-1982 10:00AM",26,3.2,3.3,19,106,4248,4.4788,0.5,3.074
58.98833,-164.63667,"M-06",10,1982,"15-JUN-1982 06:00AM",29,3,3.2,1,80,906,3.9531,0.5,2.556
58.9905,-163.99483,"M-07",10,1982,"18-JUN-1982 08:00PM",26,4.6,4.4,19,106,4245,4.237,0.5,2.908
58.99167,-163.34667,"M-08",10,1982,"10-JUN-1982 06:00AM",22,3,3.6,1,80,882,4.0954,0.5,2.648
58.984,-168.523,"M-18",20,1982,"26-JUN-1982 04:00PM",49,2.4,2.9,1,80,931,4.469,0.5,2.722
58.98417,-169.183,"M-19",41,1982,"04-JUL-1982 03:00PM",53,3.2,6.4,19,106,4303,5.1171,0.5,3.556
58.98767,-169.839,"M-20",41,1982,"04-JUL-1982 02:00PM",66,2,6,1,80,971,4.7282,0.5,2.834
59.02167,-170.48783,"M-21",41,1982,"06-JUL-1982 10:00AM",71,0.4,5.5,19,106,4312,4.8207,0.5,3
59.01183,-171.13683,"M-22",41,1982,"07-JUL-1982 10:00AM",80,0.6,5,1,80,980,4.899,0.5,2.926
58.98033,-171.775,"M-23",41,1982,"10-JUL-1982 10:00AM",88,1.2,6.3,19,106,4331,5.3578,0.5,3.26
58.9905,-172.429,"M-24",41,1982,"10-JUL-1982 10:00AM",101,2.2,6.2,1,80,998,4.5819,0.5,2.704
59.028,-173.087,"M-25",61,1982,"20-JUL-1982 08:00AM",106,3.1,7.4,19,106,4353,5.0712,0.5,3
58.92583,-173.62083,"M-26",61,1982,"21-JUL-1982 07:00AM",119,3,7.5,19,106,4357,5.4465,0.5,3.222
59.04583,-174.3265,"M-27",61,1982,"23-JUL-1982 01:00PM",124,3,7.6,19,106,4370,4.613,0.5,2.704
59.03517,-175.0605,"M-28",61,1982,"27-JUL-1982 06:00PM",130,2.9,7.8,19,106,4392,5.2284,0.5,3.093
58.9545,-175.74583,"M-29",61,1982,"28-JUL-1982 12:00PM",132,4.5,7.9,19,106,4395,4.226,0.5,2.5
59.02767,-176.3685,"M-30",61,1982,"31-JUL-1982 05:00PM",137,2.6,7.9,19,106,4413,4.4868,0.5,2.63
58.97933,-177.00917,"M-31",61,1982,"01-AUG-1982 10:00AM",135,3.1,7.7,19,106,4416,4.8979,0.5,2.871
58.99667,-177.58383,"M-32",61,1982,"01-AUG-1982 12:00PM",137,3.1,7.6,19,106,4417,5.814,0.5,3.408
59.35667,-167.91667,"N-01",20,1982,"29-JUN-1982 07:00PM",38,2.8,2.8,19,106,4279,4.7098,0.5,3.037
59.32117,-167.26817,"N-02",20,1982,"28-JUN-1982 06:00AM",35,3.1,4.3,1,80,937,4.6383,0.5,2.889
59.33817,-166.6145,"N-03",20,1982,"28-JUN-1982 03:00PM",27,4.1,4.5,19,106,4274,5.4772,0.5,3.482
59.34167,-165.96167,"N-04",20,1982,"16-JUN-1982 09:00AM",26,3,3.2,1,80,909,4.0954,0.5,2.648
59.33483,-165.27483,"N-05",20,1982,"19-JUN-1982 08:00AM",18,4.5,4.5,19,106,4247,4.3171,0.5,2.963
59.32,-164.655,"N-06",10,1982,"15-JUN-1982 09:00AM",22,5.1,5.1,1,80,907,4.2965,0.5,2.778
59.31,-163.99667,"N-07",10,1982,"18-JUN-1982 10:00PM",20,6,6.3,19,106,4246,3.778,0.5,2.593
59.33483,-168.553,"N-18",20,1982,"26-JUN-1982 07:00PM",44,2.2,2.9,1,80,932,4.557,0.5,2.778
59.31283,-169.23083,"N-19",20,1982,"04-JUL-1982 05:00PM",49,2.5,5.8,19,106,4304,5.7736,0.5,3.593
59.32233,-169.87017,"N-20",41,1982,"04-JUL-1982 04:00PM",62,1.5,4.7,1,80,972,4.8103,0.5,2.926
59.35717,-170.54483,"N-21",41,1982,"06-JUL-1982 07:00AM",68,1.2,4.9,19,106,4311,4.5364,0.5,2.741
59.3435,-171.19633,"N-22",41,1982,"07-JUL-1982 07:00AM",79,0.2,5.1,1,80,979,4.745,0.5,2.834
59.31133,-171.82617,"N-23",43,1982,"10-JUL-1982 12:00PM",80,0.6,5.3,19,106,4332,5.1129,0.5,3.111
59.32167,-172.4975,"N-24",43,1982,"10-JUL-1982 01:00PM",91,1.2,5.5,1,80,999,4.5422,0.5,2.685
59.32317,-173.17517,"N-25",43,1982,"20-JUL-1982 11:00AM",101,1.5,7.1,19,106,4354,5.1345,0.5,3.074
59.31083,-173.8055,"N-26",62,1982,"20-JUL-1982 06:00PM",112,2.3,7.1,19,106,4356,5.1337,0.5,3.037
59.32717,-174.45183,"N-27",62,1982,"23-JUL-1982 03:00PM",119,2.8,7.5,19,106,4371,5.1963,0.5,3.074
59.335,-175.14183,"N-28",61,1982,"27-JUL-1982 03:00PM",134,3,7.7,19,106,4391,4.8979,0.5,2.871
59.32467,-175.79817,"N-29",61,1982,"28-JUL-1982 03:00PM",137,2.3,8,19,106,4396,5.3705,0.5,3.148
59.36817,-176.45033,"N-30",61,1982,"31-JUL-1982 01:00PM",137,2.7,7.9,19,106,4412,4.1712,0.5,2.445
59.30683,-177.156,"N-31",61,1982,"01-AUG-1982 03:00PM",154,3,7.7,19,106,4418,5.1237,0.5,2.982
59.67683,-167.94817,"O-01",20,1982,"29-JUN-1982 04:00PM",33,3.8,4.5,19,106,4278,3.8196,0.5,2.463
59.67167,-167.305,"O-02",20,1982,"27-JUN-1982 08:00PM",33,4.3,5.2,1,80,936,3.8959,0.5,2.519
59.65917,-166.64017,"O-03",20,1982,"28-JUN-1982 06:00PM",27,5.7,5.8,19,106,4275,5.0197,0.5,3.167
59.66167,-165.95167,"O-04",20,1982,"15-JUN-1982 02:00PM",24,3.6,6.3,1,80,908,4.1036,0.5,2.834
59.661,-168.62333,"O-18",20,1982,"27-JUN-1982 07:00AM",40,2.2,2.7,1,80,933,4.1631,0.5,2.593
59.65,-169.2645,"O-19",20,1982,"04-JUL-1982 07:00PM",48,2.1,6.1,19,106,4305,5.1468,0.5,3.445
59.66117,-169.898,"O-20",41,1982,"04-JUL-1982 07:00PM",59,1.5,5.3,1,80,973,4.5062,0.5,2.741
59.68183,-170.58417,"O-21",41,1982,"05-JUL-1982 07:00PM",66,0,5.5,19,106,4310,3.9578,0.5,2.463
59.68317,-171.249,"O-22",41,1982,"05-JUL-1982 07:00PM",75,-0.3,6,1,80,978,4.654,0.5,2.778
59.646,-171.8875,"O-23",43,1982,"10-JUL-1982 03:00PM",77,1.6,4.9,19,106,4333,4.7481,0.5,2.889
59.6595,-172.56367,"O-24",43,1982,"10-JUL-1982 04:00PM",86,0,5.5,1,80,1000,4.7418,0.5,2.834
59.67183,-173.25283,"O-25",43,1982,"20-JUL-1982 02:00PM",95,1.4,8,19,106,4355,5.5988,0.5,3.352
59.6795,-173.88083,"O-26",62,1982,"11-JUL-1982 02:00PM",108,1.9,5.7,1,80,1005,4.9048,0.5,2.871
59.67533,-174.4755,"O-27",62,1982,"23-JUL-1982 06:00PM",115,2.4,7.5,19,106,4372,4.5387,0.5,2.685
59.66,-175.1725,"O-28",61,1982,"27-JUL-1982 01:00PM",126,2.8,7.6,19,106,4390,4.1009,0.5,2.426
59.67817,-175.9205,"O-29",61,1982,"28-JUL-1982 05:00PM",137,2.5,8,19,106,4397,5.2135,0.5,3.056
59.683,-176.58367,"O-30",61,1982,"31-JUL-1982 10:00AM",135,NA,8,19,106,4411,4.3912,0.5,2.574
59.63117,-177.18517,"O-31",61,1982,"01-AUG-1982 07:00PM",183,3.5,8,19,106,4419,4.8983,0.5,2.834
60.01817,-167.9745,"P-01",20,1982,"29-JUN-1982 02:00PM",20,3.8,4.5,19,106,4277,2.8878,0.5,1.982
59.98867,-168.65333,"P-18",20,1982,"27-JUN-1982 09:00AM",37,2.3,3.1,1,80,934,4.4601,0.5,2.778
59.991,-169.31617,"P-19",20,1982,"05-JUL-1982 08:00AM",46,2.3,6.2,19,106,4306,4.4149,0.5,2.963
59.99767,-169.96733,"P-20",41,1982,"05-JUL-1982 06:00AM",57,1.5,5.5,1,80,974,4.3533,0.5,2.648
60.01733,-170.6285,"P-21",41,1982,"05-JUL-1982 04:00PM",64,-0.6,6.3,19,106,4309,4.2103,0.5,2.445
60.01133,-171.31533,"P-22",41,1982,"05-JUL-1982 04:00PM",71,-1.2,4.7,1,80,977,4.1437,0.5,2.482
59.963,-171.95667,"P-23",43,1982,"10-JUL-1982 05:00PM",66,1.5,5.3,19,106,4334,5.4458,0.5,3.389
59.99433,-172.65,"P-24",43,1982,"10-JUL-1982 07:00PM",70,-0.1,5,1,80,1001,4.3438,0.5,2.648
59.978,-173.27817,"P-25",43,1982,"12-JUL-1982 04:00PM",77,0.1,5.4,19,106,4340,2.2409,0.31,1.445
60.012,-173.9585,"P-26",43,1982,"11-JUL-1982 11:00AM",101,1.2,5.6,1,80,1004,4.3616,0.5,2.574
60.008,-174.57767,"P-27",62,1982,"24-JUL-1982 07:00AM",106,1.8,7.4,19,106,4373,5.0087,0.5,2.963
60.00933,-175.33167,"P-28",61,1982,"27-JUL-1982 09:00AM",117,2.5,7.7,19,106,4389,4.7637,0.5,2.852
59.9515,-175.96367,"P-29",61,1982,"28-JUL-1982 08:00PM",132,2.5,8,19,106,4398,4.9157,0.5,2.908
60.04033,-176.74167,"P-30",61,1982,"31-JUL-1982 08:00AM",141,2.2,7.8,19,106,4410,4.4237,0.5,2.593
59.96133,-177.24517,"P-31",61,1982,"01-AUG-1982 09:00PM",137,2,7.9,19,106,4420,4.8979,0.5,2.871
60.33417,-167.9875,"Q-01",20,1982,"29-JUN-1982 10:00AM",29,4.8,4.8,19,106,4276,3.8528,0.5,2.408
60.3205,-168.67417,"Q-18",20,1982,"27-JUN-1982 12:00PM",38,2.9,3.4,1,80,935,4.4906,0.5,2.797
60.29867,-169.3335,"Q-19",20,1982,"05-JUL-1982 10:00AM",42,2.6,4.4,19,106,4307,4.0544,0.5,3.037
60.32317,-169.96567,"Q-20",20,1982,"05-JUL-1982 08:00AM",53,1.8,5.4,1,80,975,4.9404,0.5,3
60.33817,-170.62317,"Q-21",41,1982,"05-JUL-1982 02:00PM",60,-0.7,5.9,19,106,4308,5.3147,0.5,3.13
60.3425,-171.35017,"Q-22",41,1982,"05-JUL-1982 02:00PM",70,-0.6,4.6,1,80,976,4.8657,0.5,2.908
60.37683,-172.194,"Q-23",43,1982,"11-JUL-1982 09:00AM",59,-1,4.1,19,106,4335,4.395,0.5,2.834
60.31983,-173.39167,"Q-25",43,1982,"12-JUL-1982 01:00PM",60,1,4.5,19,106,4339,2.413,0.28,1.556
60.33517,-174.07083,"Q-26",43,1982,"11-JUL-1982 08:00AM",93,0.5,5.6,1,80,1003,4.486,0.5,2.648
60.3275,-174.72417,"Q-27",62,1982,"24-JUL-1982 09:00AM",102,1.3,7.5,19,106,4374,5.4752,0.5,3.278
60.27567,-175.37283,"Q-28",61,1982,"27-JUL-1982 07:00AM",112,2.4,7.7,19,106,4388,5.7224,0.5,3.426
60.304,-176.06217,"Q-29",61,1982,"29-JUL-1982 07:00AM",123,2.6,7.9,19,106,4399,4.8531,0.5,2.871
60.339,-176.76517,"Q-30",61,1982,"30-JUL-1982 07:00PM",137,2.1,7.6,19,106,4409,5.0242,0.5,2.945
60.59167,-172.103,"R-23",41,1982,"11-JUL-1982 11:00AM",62,-0.9,4.1,19,106,4336,5.2851,0.5,3.408
60.66817,-172.72233,"R-24",41,1982,"11-JUL-1982 02:00PM",46,1.9,3,19,106,4337,4.6524,0.5,3
60.64267,-173.33017,"R-25",41,1982,"12-JUL-1982 09:00AM",60,2.2,3.8,19,106,4338,4.6819,0.5,3.019
60.66483,-174.14067,"R-26",41,1982,"11-JUL-1982 06:00AM",90,0.6,5.5,1,80,1002,4.336,0.5,2.593
60.69417,-174.809,"R-27",41,1982,"24-JUL-1982 12:00PM",95,0.8,7.4,19,106,4375,5.5402,0.5,3.371
60.66617,-175.498,"R-28",61,1982,"26-JUL-1982 06:00PM",108,2,7.6,19,106,4387,5.6924,0.5,3.408
60.65167,-176.25,"R-29",61,1982,"29-JUL-1982 10:00AM",119,2.2,7.9,19,106,4400,5.3535,0.5,3.167
60.67883,-176.8475,"R-30",61,1982,"30-JUL-1982 04:00PM",130,2.2,7.8,19,106,4408,4.226,0.5,2.5
60.98,-176.328,"S-29",90,1982,"29-JUL-1982 12:00PM",113,2.1,7.9,19,106,4401,4.4458,0.5,2.63
61.02017,-177.01367,"S-30",90,1982,"30-JUL-1982 01:00PM",121,2.4,7.6,19,106,4407,4.3832,0.5,2.593
61.30967,-176.34583,"T-29",90,1982,"29-JUL-1982 03:00PM",106,1.6,7.6,19,106,4402,5.1044,0.5,3.056
61.34517,-177.0195,"T-30",90,1982,"30-JUL-1982 10:00AM",115,NA,7.4,19,106,4406,3.9133,0.5,2.315
61.6545,-176.50133,"U-29",90,1982,"29-JUL-1982 05:00PM",104,1.3,7.2,19,106,4403,4.919,0.5,2.945
55.0015,-166.93333,"A-02",50,1983,"27-JUN-1983 12:00PM",159,4.2,9,1,84,1211,4.9085,0.5,2.834
54.9995,-166.3495,"A-03",50,1983,"24-JUN-1983 11:00AM",148,4.2,8.1,37,144,8739,3.633,0.5,2.037
55.01,-165.77467,"A-04",50,1983,"24-JUN-1983 09:00AM",134,4,7.7,1,84,1201,5.0362,0.5,2.926
54.98883,-165.15017,"A-05",50,1983,"17-JUN-1983 09:00AM",113,4.4,8.1,37,144,8711,4.7212,0.5,2.704
55.05917,-164.50983,"A-06",31,1983,"17-JUN-1983 07:00AM",62,5.7,7.2,1,84,1173,4.2629,0.5,2.593
55.34667,-167.53167,"B-01",50,1983,"26-JUN-1983 09:00AM",154,4.1,8.9,37,144,8746,4.8235,0.5,2.834
55.33267,-166.96883,"B-02",50,1983,"27-JUN-1983 08:00AM",143,4.2,9,1,84,1210,4.7551,0.5,2.759
55.348,-166.32683,"B-03",50,1983,"24-JUN-1983 07:00AM",137,4.2,7.8,37,144,8738,4.4926,0.5,2.519
55.35333,-165.78033,"B-04",50,1983,"24-JUN-1983 06:00AM",123,4.4,7.5,1,84,1200,4.9085,0.5,2.871
55.32367,-165.16483,"B-05",50,1983,"17-JUN-1983 11:00AM",115,4.5,7.1,37,144,8712,4.5618,0.5,2.685
55.3215,-164.579,"B-06",31,1983,"17-JUN-1983 10:00AM",104,4.6,9.2,1,84,1174,4.8943,0.5,2.889
55.32183,-163.98233,"B-07",31,1983,"16-JUN-1983 10:00AM",82,4.9,8.3,1,84,1170,4.6423,0.5,2.778
55.33117,-163.40783,"B-08",31,1983,"16-JUN-1983 06:00AM",53,3.7,8.5,1,84,1169,4.5983,0.5,2.797
55.68417,-167.55217,"C-01",50,1983,"26-JUN-1983 06:00AM",141,4.2,8.8,37,144,8745,4.5247,0.5,2.537
55.6785,-166.98917,"C-02",50,1983,"26-JUN-1983 03:00PM",137,4.1,10,1,84,1209,4.9089,0.5,2.852
55.67717,-166.35767,"C-03",50,1983,"23-JUN-1983 03:00PM",130,4.1,9,37,144,8737,3.8934,0.5,2.204
55.68167,-165.78467,"C-04",50,1983,"23-JUN-1983 03:00PM",121,4.3,9.2,1,84,1199,5.0658,0.5,2.963
55.66317,-165.20083,"C-05",31,1983,"17-JUN-1983 02:00PM",112,4.2,8.6,37,144,8713,3.664,0.5,2.241
55.65483,-164.5775,"C-06",31,1983,"17-JUN-1983 01:00PM",101,3.5,8.7,1,84,1175,4.6092,0.5,2.722
55.64917,-164.00717,"C-07",31,1983,"16-JUN-1983 01:00PM",99,3.3,8.9,1,84,1171,4.704,0.5,2.778
55.65417,-163.41517,"C-08",31,1983,"15-JUN-1983 04:00PM",82,3.1,9.3,1,84,1168,4.5835,0.5,2.741
55.67,-162.81833,"C-09",10,1983,"12-JUN-1983 04:00PM",51,3.5,NA,37,144,8690,4.4644,0.5,2.963
55.677,-168.18967,"C-18",50,1983,"07-JUL-1983 09:00AM",139,4.2,8.2,1,84,1236,4.7488,0.5,2.759
56.031,-167.58267,"D-01",50,1983,"25-JUN-1983 05:00PM",139,4,9.4,37,144,8744,3.9308,0.5,2.204
56.011,-167.00433,"D-02",50,1983,"26-JUN-1983 01:00PM",137,4,9.4,1,84,1208,4.9725,0.5,2.889
56.0135,-166.37533,"D-03",50,1983,"23-JUN-1983 12:00PM",126,4,9.3,37,144,8736,5.0381,0.5,2.852
56.01017,-165.8,"D-04",31,1983,"23-JUN-1983 12:00PM",108,3.8,9.8,1,84,1198,4.7784,0.5,2.797
55.9945,-165.183,"D-05",31,1983,"17-JUN-1983 05:00PM",97,2.9,8.4,37,144,8714,3.8187,0.5,2.241
55.99083,-164.57033,"D-06",31,1983,"17-JUN-1983 04:00PM",95,2.8,8.6,1,84,1176,4.9241,0.5,2.908
56.0025,-164.0045,"D-07",31,1983,"16-JUN-1983 04:00PM",91,3.3,8.8,1,84,1172,4.7317,0.5,2.797
56.00817,-163.40083,"D-08",31,1983,"15-JUN-1983 01:00PM",91,3.2,7,1,84,1167,4.4772,0.5,2.648
55.9915,-162.821,"D-09",31,1983,"13-JUN-1983 06:00AM",80,3.2,8.7,37,144,8691,4.2297,0.5,2.519
55.9915,-162.259,"D-10",31,1983,"11-JUN-1983 03:00PM",70,3,8.4,1,84,1150,4.2369,0.5,2.685
56.01383,-168.21517,"D-18",50,1983,"07-JUL-1983 06:00AM",154,4.1,8.1,1,84,1235,5.04,0.5,2.926
56.3515,-167.64583,"E-01",50,1983,"25-JUN-1983 02:00PM",132,4,9.3,37,144,8743,4.5829,0.5,2.556
56.34583,-167.03483,"E-02",50,1983,"26-JUN-1983 09:00AM",117,3.9,9.1,1,84,1207,4.6827,0.5,2.741
56.34783,-166.398,"E-03",31,1983,"23-JUN-1983 09:00AM",106,3.5,9,37,144,8735,5.0447,0.5,3.019
56.345,-165.78617,"E-04",31,1983,"23-JUN-1983 09:00AM",93,2.4,8.6,1,84,1197,4.5719,0.5,2.704
56.32417,-165.2165,"E-05",31,1983,"18-JUN-1983 06:00AM",88,1.9,8.3,37,144,8715,4.1425,0.5,2.5
56.326,-164.577,"E-06",31,1983,"18-JUN-1983 06:00AM",90,2.4,8.5,1,84,1177,4.7988,0.5,2.834
56.3385,-163.993,"E-07",31,1983,"16-JUN-1983 05:00PM",86,2.6,8.6,37,144,8709,4.6155,0.5,2.648
56.34,-163.40433,"E-08",31,1983,"15-JUN-1983 09:00AM",88,3,8.9,1,84,1166,4.8222,0.5,2.852
56.33083,-162.787,"E-09",31,1983,"13-JUN-1983 09:00AM",80,3,8.6,37,144,8692,4.0735,0.5,2.426
56.34733,-162.22317,"E-10",31,1983,"11-JUN-1983 06:00PM",86,2.8,8.4,1,84,1151,4.5754,0.5,2.778
56.349,-161.596,"E-11",10,1983,"12-JUN-1983 10:00AM",66,3,7.7,37,144,8689,4.4226,0.5,2.741
56.3455,-160.99917,"E-12",10,1983,"11-JUN-1983 10:00AM",57,3.9,7.9,1,84,1149,4.5075,0.5,2.871
56.34033,-168.23517,"E-18",50,1983,"06-JUL-1983 04:00PM",154,4,9.6,1,84,1234,4.9126,0.5,2.852
56.33633,-168.88733,"E-19",50,1983,"07-JUL-1983 11:00AM",134,3.8,9.1,37,144,8774,5.3331,0.5,3.019
56.36367,-169.49967,"E-20",50,1983,"07-JUL-1983 06:00PM",137,3.9,11,1,84,1238,2.373,0.25,1.389
56.3335,-170.03583,"E-21",50,1983,"07-JUL-1983 04:00PM",112,3.5,11,37,144,8775,4.5883,0.5,2.63
56.3455,-170.69583,"E-22",61,1983,"14-JUL-1983 05:00PM",123,4,9.7,1,84,1270,4.8453,0.5,2.834
56.67983,-167.64967,"F-01",31,1983,"25-JUN-1983 11:00AM",106,2.9,9.2,37,144,8742,4.9477,0.5,3.056
56.6855,-167.04867,"F-02",31,1983,"26-JUN-1983 06:00AM",97,2.4,9.1,1,84,1206,4.6718,0.5,2.759
56.67367,-166.429,"F-03",31,1983,"23-JUN-1983 06:00AM",88,2.2,8.8,37,144,8734,4.4684,0.5,2.63
56.68067,-165.83283,"F-04",31,1983,"23-JUN-1983 06:00AM",80,1.5,9.2,1,84,1196,4.8628,0.5,2.908
56.65417,-165.21783,"F-05",31,1983,"18-JUN-1983 09:00AM",77,0.7,8.3,37,144,8716,4.5775,0.5,2.852
56.656,-164.59,"F-06",31,1983,"18-JUN-1983 10:00AM",77,1.6,8.2,1,84,1178,4.7931,0.5,2.871
56.673,-164.00017,"F-07",31,1983,"16-JUN-1983 02:00PM",77,2,8.7,37,144,8708,4.7685,0.5,2.852
56.6795,-163.38717,"F-08",31,1983,"15-JUN-1983 06:00AM",77,2.2,8.7,1,84,1165,4.7691,0.5,2.852
56.66,-162.78583,"F-09",31,1983,"13-JUN-1983 12:00PM",73,2.5,8.5,37,144,8693,3.8256,0.5,2.371
56.66017,-162.181,"F-10",31,1983,"12-JUN-1983 06:00AM",75,2.6,7.7,1,84,1152,4.8009,0.5,2.871
56.6735,-161.5855,"F-11",31,1983,"12-JUN-1983 06:00AM",91,3,8,37,144,8688,4.0735,0.5,2.426
56.67267,-160.98983,"F-12",31,1983,"11-JUN-1983 06:00AM",71,3.3,8.3,1,84,1148,4.4015,0.5,2.722
56.66617,-160.35267,"F-13",31,1983,"08-JUN-1983 03:00PM",57,3.5,8.9,37,144,8676,4.6773,0.5,3.019
56.6565,-159.75717,"F-14",10,1983,"08-JUN-1983 06:00AM",35,5.6,8.2,1,84,1137,4.182,0.5,2.704
56.67267,-168.297,"F-18",50,1983,"06-JUL-1983 01:00PM",110,3.1,9.4,1,84,1233,4.3309,0.5,2.537
56.666,-168.92033,"F-19",32,1983,"07-JUL-1983 08:00AM",102,2.7,8.1,37,144,8773,4.0701,0.5,2.371
56.67283,-169.50567,"F-20",32,1983,"08-JUL-1983 08:00AM",80,4.9,7.1,1,84,1240,1.5142,0.17,0.907
56.66667,-170.0745,"F-21",42,1983,"08-JUL-1983 08:00AM",97,3.8,9.2,37,144,8776,4.355,0.5,2.537
56.67667,-170.75133,"F-22",61,1983,"14-JUL-1983 03:00PM",115,3.8,10.2,1,84,1269,4.5598,0.5,2.667
56.72367,-171.38967,"F-23",61,1983,"14-JUL-1983 06:00PM",121,3.7,10.4,37,144,8808,4.2969,0.5,2.463
56.6685,-171.97583,"F-24",61,1983,"15-JUL-1983 06:00AM",130,4.2,9.4,1,84,1271,4.623,0.5,2.704
56.712,-172.53883,"F-25",61,1983,"15-JUL-1983 07:00AM",137,4,9.5,37,144,8809,4.9546,0.5,2.778
57.01933,-167.70117,"G-01",31,1983,"25-JUN-1983 08:00AM",80,2.6,9.1,37,144,8741,4.3171,0.5,2.741
57.01467,-167.08067,"G-02",31,1983,"25-JUN-1983 03:00PM",77,2.3,9.5,1,84,1205,4.3979,0.5,2.63
57.0265,-166.435,"G-03",31,1983,"22-JUN-1983 05:00PM",77,1.6,8.5,37,144,8733,3.8861,0.5,2.371
57.0155,-165.86717,"G-04",31,1983,"22-JUN-1983 03:00PM",75,2,8.8,1,84,1195,4.739,0.5,2.834
56.99617,-165.21667,"G-05",31,1983,"18-JUN-1983 12:00PM",71,1.5,8.1,37,144,8717,4.5084,0.5,2.685
